image,line_stat,bill_cycl,serv_type,serv_code,tenure,contract_month,ce_expiry,secured_revenue,bandwidth,term_reas_code,term_reas_desc,complaint_cnt,with_phone_service,Churn,effc_strt_date_year,effc_strt_date_month,effc_strt_date_day,effc_end_date_year,effc_end_date_month,effc_end_date_day
201801,AC,1,BBS,VS100DUR,35,24,10,200,100M,,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,VS100FSR,86,24,10,288,100M,,,0,N,N,2018,3,12,2020,2,12
201801,AC,1,BBS,VS100FSN,77,24,-17,328,100M,,,0,N,Y,2016,4,9,2018,3,9
201801,AC,1,BBS,VS100FSN,0,24,-10,48,100M,,,0,N,Y,2018,1,17,2020,1,16
201801,AC,1,BBS,VS030DUR,109,24,9,178,30M,,,0,Y,N,2018,11,22,2020,11,21
201801,AC,1,BBS,VS100DUR,106,24,13,198,100M,,,0,Y,N,2019,3,13,2021,12,3
201801,AC,1,BBS,VPXMXMDURN,109,24,7,188,10M,,,0,N,N,2018,1,9,2020,8,31
201801,AC,1,BBS,VS030DUR,108,24,12,178,30M,,,0,Y,N,2019,1,29,2021,1,28
201801,AC,1,BBS,VPXMXMDURN,109,24,11,136,10M,,,0,N,N,2019,1,21,2021,1,20
201801,AC,1,BBS,VPXMXMDUXX,108,24,12,489,10M,,,0,N,N,2019,1,2,2021,1,31
201801,AC,1,BBS,VPXMXMDURN,105,24,1,489,10M,,,0,N,N,2018,1,3,2020,2,29
201801,AC,1,BBS,VPXMXMDUXX,106,24,12,489,10M,,,0,N,N,2019,1,2,2021,1,31
201801,AC,1,BBS,VS030DUN,109,25,22,128,30M,,,0,Y,N,2019,11,25,2021,12,24
201801,AC,1,BBS,VS030DUN,70,25,22,128,30M,,,0,Y,N,2019,11,25,2021,12,24
201801,AC,1,BBS,EPXMXMDURN,107,24,16,163,10M,,,0,Y,N,2019,5,6,2021,4,6
201801,AC,1,BBS,VS100DUSA,17,24,6,245,100M,,,0,Y,N,2018,8,24,2020,8,23
201801,AC,1,BBS,VS100DUN,101,24,7,218,100M,,,0,N,N,2018,9,20,2020,9,19
201801,AC,1,BBS,VPXMXMDURN,109,24,11,148,10M,,,0,Y,N,2019,3,1,2021,2,1
201801,AC,1,BBS,VPXMXMDUXX,54,24,-11,163,10M,,,0,N,Y,2017,1,3,2019,2,28
201801,AC,1,BBS,VPXMXMDURN,76,24,-3,136,10M,,,0,N,Y,2017,1,11,2019,10,31
201801,AC,1,BBS,VS030DUR,101,24,8,174,30M,,,0,Y,N,2018,8,10,2020,7,10
201801,AC,1,BBS,VS100FSR,103,24,16,658,100M,,,0,Y,N,2019,1,6,2021,5,31
201801,AC,1,BBS,VS100FSN,92,24,2,658,100M,,,0,Y,N,2018,3,28,2020,3,27
201801,AC,1,BBS,PF100DUR,38,24,9,170,100M (FTTO),,,0,Y,N,2018,11,21,2020,11,20
201801,AC,1,BBS,VS100DUR,108,24,3,203,100M,,,0,Y,N,2018,1,5,2020,4,30
201801,AC,1,BBS,VS100FSN,108,24,11,335,100M,,,0,Y,N,2018,12,30,2020,12,29
201801,AC,1,BBS,VS030FSN,108,24,11,268,30M,,,0,Y,N,2019,1,22,2021,1,21
201801,AC,1,BBS,VS100DUN,108,37,-7,178,100M,,,0,N,Y,2016,1,6,2019,6,30
201801,AC,1,BBS,VS100DUR,108,24,-13,178,100M,,,0,N,Y,2017,1,16,2019,1,15
201801,AC,1,BBS,VS030DUR,108,25,7,160,30M,,,1,Y,N,2018,7,31,2020,8,30
201801,AC,1,BBS,VPXMXMDURN,108,24,9,163,10M,,,0,Y,N,2018,1,11,2020,10,31
201801,AC,1,BBS,PF100DUR,107,24,11,526,100M (FTTO),,,0,Y,N,2019,1,22,2021,1,21
201801,AC,1,BBS,PF100FSN,8,24,16,526,100M (FTTO),,,0,Y,N,2019,5,29,2021,5,28
201801,AC,1,BBS,PF100DUN,46,24,1,198,100M (FTTO),,,0,Y,N,2018,3,19,2020,3,18
201801,AC,1,BBS,VS030DUN,59,24,12,182,30M,,,0,N,N,2019,1,2,2021,1,31
201801,AC,1,BBS,VS100DUN,107,24,10,246,100M,,,0,Y,N,2018,12,24,2020,12,23
201801,AC,1,BBS,VS100DUR,108,24,4,198,100M,,,0,N,N,2018,6,6,2020,5,6
201801,AC,1,BBS,VS030DUR,102,24,12,160,30M,,,0,Y,N,2019,1,28,2021,1,27
201801,AC,1,BBS,VS030DUR,108,24,-37,163,30M,,,0,N,Y,2014,12,29,2016,12,28
201801,AC,1,BBS,VPXMXMDURN,105,24,13,163,10M,,,0,Y,N,2019,6,3,2021,5,3
201801,IS,1,BBS,VS100DUN,26,24,-26,206,100M,,,0,Y,N,2015,11,28,2017,11,27
201801,AC,1,BBS,VPXMXMDURN,108,24,6,138,10M,,,0,N,N,2018,1,8,2020,7,31
201801,AC,1,BBS,VPXMXMDUXX,108,24,-6,147,10M,,,0,Y,Y,2017,9,8,2019,8,8
201801,AC,1,BBS,VS100DUR,107,24,11,178,100M,,,0,Y,N,2019,1,16,2021,1,15
201801,AC,1,BBS,VS030DUR,108,24,17,170,30M,,,0,Y,N,2019,10,7,2021,9,7
201801,AC,1,BBS,VS100DUSAR,108,24,10,160,100M,,,0,N,N,2018,4,12,2020,3,12
201801,AC,1,BBS,VPXMXMDURN,107,30,21,213,10M,,,0,N,N,2019,5,23,2021,11,21
201801,AC,1,BBS,PF100DUPR,108,24,-3,140,100M (FTTO),,,1,N,Y,2017,2,11,2019,1,11
201801,IS,1,BBS,VPXMXMDURN,108,28,-58,120,10M,,,0,N,N,2012,1,12,2015,3,31
201801,AC,1,BBS,VAXMXMFSXX,106,24,13,623,10M,,,0,Y,N,2019,1,3,2021,2,28
201801,AC,1,BBS,VS100FSR,35,24,13,623,100M,,,0,Y,N,2019,1,3,2021,2,28
201801,AC,1,BBS,VPXMXMDURN,107,24,5,136,10M,,,0,Y,N,2018,1,7,2020,6,30
201801,AC,1,BBS,VS030DUR,108,24,12,178,30M,,,0,Y,N,2019,2,2,2021,1,2
201801,AC,1,BBS,VPXMXMDURN,108,24,12,175,10M,,,0,Y,N,2019,1,2,2021,1,31
201801,AC,1,BBS,VPXMXMDUXX,104,24,-9,160,10M,,,0,Y,Y,2017,3,5,2019,2,5
201801,AC,1,BBS,ES100DUR,108,24,-53,210,100M,,,0,N,Y,2013,2,9,2015,1,9
201801,AC,1,BBS,VS030DUN,109,24,9,188,30M,,,0,Y,N,2018,2,11,2020,1,11
201801,AC,1,BBS,PF100DUN,19,24,5,108,100M (FTTO),,,0,Y,N,2018,8,7,2020,7,7
201801,AC,1,BBS,PF100FSN,94,24,20,319,100M (FTTO),,,0,Y,N,2019,1,10,2021,9,30
201801,AC,1,BBS,VS030DUN,108,24,12,184,30M,,,0,Y,N,2019,2,21,2021,2,20
201801,AC,1,BBS,VS030DUN,107,12,7,188,30M,,,0,Y,N,2019,9,25,2020,9,24
201801,AC,1,BBS,ES030DUR,104,24,16,130,30M,,,0,Y,N,2019,5,27,2021,5,26
201801,AC,1,BBS,VS100DUR,107,24,10,198,100M,,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,VS030DUR,108,24,10,181,30M,,,0,Y,N,2018,1,12,2020,11,30
201801,AC,1,BBS,VPXMXMDURN,102,25,13,163,10M,,,0,Y,N,2019,1,28,2021,2,27
201801,AC,1,BBS,VPXMXMDURN,108,24,10,163,10M,,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,VPXMXMDURN,108,24,8,175,10M,,,0,Y,N,2018,8,10,2020,7,10
201801,AC,1,BBS,VS030FSN,55,24,17,332,30M,,,0,Y,N,2019,12,7,2021,11,7
201801,AC,1,BBS,PF100FSR,108,36,8,489,100M (FTTO),,,0,N,N,2017,10,13,2020,12,10
201801,AC,1,BBS,VPXMXMDURN,108,24,11,158,10M,,,0,N,N,2019,1,1,2020,12,31
201801,AC,1,BBS,VS100FSN,93,39,3,288,100M,,,0,Y,N,2017,2,20,2020,5,19
201801,AC,1,BBS,PF100DUR,108,24,12,203,100M (FTTO),,,0,Y,N,2019,12,2,2021,11,2
201801,AC,1,BBS,PF300DUN,19,24,16,232,300M (FTTO),,,0,Y,N,2019,6,20,2021,6,19
201801,AC,1,BBS,VS100DUR,108,24,12,248,100M,,,0,Y,N,2019,2,26,2021,2,25
201801,AC,1,BBS,VPXMXMDURN,108,24,14,157,10M,,,0,Y,N,2019,3,27,2021,3,26
201801,AC,1,BBS,VS100DUR,105,28,22,218,100M,,,0,Y,N,2019,1,8,2021,11,30
201801,AC,1,BBS,VS100DUN,3,24,-3,218,100M,,,0,Y,Y,2017,8,11,2019,7,11
201801,AC,1,BBS,VS100DUR,108,24,21,265,100M,,,0,Y,N,2019,11,22,2021,11,21
201801,AC,1,BBS,VS100DUN,3,24,21,265,100M,,,0,Y,N,2019,11,16,2021,11,15
201801,AC,1,BBS,VS100DUN,28,24,1,311,100M,,,0,Y,N,2018,3,17,2020,3,16
201801,AC,1,BBS,PF100FSR,45,24,3,10354,100M (FTTO),,,0,Y,N,2018,5,13,2020,12,5
201801,AC,1,BBS,VS030FSN,58,24,23,776,30M,,,0,Y,N,2020,1,17,2022,1,16
201801,AC,1,BBS,VS030FSN,53,24,19,776,30M,,,0,Y,N,2019,1,9,2021,8,31
201801,AC,1,BBS,VS030FSN,19,24,5,776,30M,,,0,Y,N,2018,8,7,2020,7,7
201801,AC,1,BBS,VS030DUR,63,25,6,193,30M,,,0,Y,N,2018,7,22,2020,8,21
201801,AC,1,BBS,VS100DUN,106,24,-12,230,100M,,,0,Y,Y,2017,1,2,2019,1,31
201801,AC,1,BBS,VAXMXMFSXX,94,32,23,2250,10M,,,0,Y,N,2019,5,15,2022,1,14
201801,AC,1,BBS,VPXMXMDURN,107,40,39,292,10M,,,0,Y,N,2019,12,30,2023,4,29
201801,AC,1,BBS,PF100DUP,8,30,-2,292,100M (FTTO),,,0,Y,Y,2017,6,14,2019,12,13
201801,AC,1,BBS,PF100FSR,27,24,-3,331,100M (FTTO),,,0,N,N,2017,1,11,2019,10,31
201801,AC,1,BBS,VS100FSN,108,24,8,500,100M,,,0,N,N,2018,1,10,2020,9,30
201801,AC,1,BBS,VS100FSR,60,24,8,2000,100M,,,0,N,N,2018,1,10,2020,9,30
201801,AC,1,BBS,VS100FSR,60,24,8,2000,100M,,,0,N,N,2018,1,10,2020,9,30
201801,AC,1,BBS,VS100FSR,60,24,8,2000,100M,,,0,N,N,2018,1,10,2020,9,30
201801,AC,1,BBS,VS100FSN,60,24,8,2000,100M,,,0,N,N,2018,1,10,2020,9,30
201801,AC,1,BBS,VS100DUN,108,24,11,180,100M,,,0,Y,N,2019,2,1,2021,1,1
201801,AC,1,BBS,VS030DUR,108,24,18,178,30M,,,0,N,N,2019,1,8,2021,7,31
201801,AC,1,BBS,VS030DUR,108,24,-86,170,30M,,,0,N,Y,2010,12,14,2012,12,13
201801,AC,1,BBS,VS100FSR,108,24,17,409,100M,,,0,Y,N,2019,1,7,2021,6,30
201801,AC,1,BBS,VS100DUN,7,24,17,409,100M,,,0,Y,N,2019,3,7,2021,2,7
201801,IS,1,BBS,VS030FSN,102,24,-56,263,30M,,,0,N,Y,2013,3,6,2015,2,6
201801,AC,1,BBS,VPXMXMDURN,104,24,12,138,10M,,,0,Y,N,2019,12,2,2021,11,2
201801,CN,1,BBS,VAXMXMFSRN1,107,24,-37,242,10M,REV,Relocate to non-coverage(w/prof),0,Y,Y,2014,12,28,2016,12,27
201801,AC,1,BBS,VPXMXMDURN,108,24,-21,176,10M,,,0,N,Y,2016,1,6,2018,5,31
201801,AC,1,BBS,VA2M2MFM3X,106,24,-23,527,BELOW 10M,,,0,N,Y,2016,11,3,2018,10,3
201801,IS,1,BBS,ES100FSN,108,24,-56,500,100M,,,0,N,N,2013,6,21,2015,6,20
201801,AC,1,BBS,VS030DUN,78,24,15,190,30M,,,0,N,N,2019,4,27,2021,4,26
201801,AC,1,BBS,VPXMXMDUXX,105,24,8,163,10M,,,0,Y,N,2018,12,10,2020,11,10
201801,AC,1,BBS,ES100DUN,17,24,7,5578,100M,,,0,Y,N,2018,6,9,2020,5,9
201801,AC,1,BBS,VS100DUR,104,24,18,282,100M,,,0,Y,N,2019,7,27,2021,7,26
201801,AC,1,BBS,VS100FSR,95,24,-3,250,100M,,,0,N,Y,2017,2,11,2019,1,11
201801,AC,1,BBS,VS100DUR,108,24,19,178,100M,,,0,Y,N,2019,1,9,2021,8,31
201801,AC,1,BBS,VPXMXMDURN,103,24,-31,166,10M,,,0,N,Y,2015,1,7,2017,6,30
201801,AC,1,BBS,VS030DUR,107,24,23,250,30M,,,0,N,N,2020,1,23,2022,1,22
201801,AC,1,BBS,PF1000DUN,107,36,6,498,1000M (FTTO),,,0,N,N,2017,8,16,2020,8,15
201801,CN,1,BBS,VPXMXMDUXX,73,24,-25,287.13,10M,CLB,Closing Business,0,N,Y,2015,12,28,2017,12,27
201801,AC,1,BBS,VS100DUR,107,24,12,200,100M,,,0,N,N,2019,2,2,2021,1,2
201801,AC,1,BBS,VPXMXMDURN,108,24,-44,504,10M,,,0,N,Y,2014,4,6,2016,3,6
201801,AC,1,BBS,PF300FSN,19,24,5,504,300M (FTTO),,,0,N,N,2018,6,30,2020,6,29
201801,AC,1,BBS,PF500FSN,1,24,23,504,500M (FTTO),,,0,N,N,2019,12,29,2021,12,28
201801,AC,1,BBS,VPXMXMDUXX,71,24,1,163,10M,,,0,Y,N,2018,2,26,2020,2,26
201801,AC,1,BBS,VPXMXMDUXX,70,24,2,163,10M,,,0,Y,N,2018,3,29,2020,3,28
201801,AC,1,BBS,VS100DUN,9,24,14,98,100M,,,0,Y,N,2019,4,21,2021,4,20
201801,AC,1,BBS,PF100DUR,106,24,-10,198,100M (FTTO),,,0,N,Y,2017,1,4,2019,3,31
201801,AC,1,BBS,VS100FSR,106,24,12,260,100M,,,0,N,N,2019,2,20,2021,2,19
201801,AC,1,BBS,VS030DUR,91,24,5,2005,30M,,,0,Y,N,2018,7,13,2020,12,7
201801,AC,1,BBS,EPXMXMDURN,91,24,5,2005,10M,,,0,Y,N,2018,7,14,2020,7,13
201801,AC,1,BBS,VS100DUR,86,24,-6,2005,100M,,,0,Y,Y,2017,7,27,2019,7,26
201801,AC,1,BBS,VS030DUN,24,24,-24,2005,30M,,,0,Y,Y,2016,2,16,2018,2,15
201801,AC,1,BBS,VS050DUN,22,24,2,2005,50M,,,0,Y,N,2018,6,4,2020,5,4
201801,AC,1,BBS,PF100DUN,18,24,-18,2005,100M (FTTO),,,0,Y,Y,2016,7,27,2018,7,26
201801,AC,1,BBS,VS100DUN,15,24,-15,2005,100M,,,0,Y,Y,2016,3,11,2018,2,11
201801,AC,1,BBS,VS100DUSA,12,36,0,2005,100M,,,0,Y,N,2017,9,2,2020,8,2
201801,AC,1,BBS,VS100DUSA,11,36,1,2005,100M,,,0,Y,N,2017,3,14,2020,3,13
201801,AC,1,BBS,PF100DUP,4,36,8,2005,100M (FTTO),,,0,Y,N,2017,9,27,2020,9,26
201801,AC,1,BBS,PF100DUN,1,24,18,2005,100M (FTTO),,,0,Y,N,2019,8,22,2021,8,21
201801,AC,1,BBS,VS100DUN,102,30,13,250,100M,,,0,N,N,2018,1,9,2021,2,28
201801,AC,1,BBS,VS030DUN,106,24,-15,181,30M,,,0,N,Y,2016,1,11,2018,10,31
201801,AC,1,BBS,VPXMXMDURN,107,24,-15,138,10M,,,0,N,Y,2016,1,11,2018,10,31
201801,AC,1,BBS,VS100DUR,106,24,12,170,100M,,,0,Y,N,2019,10,2,2021,9,2
201801,AC,1,BBS,VPXMXMDURN,107,24,10,142,10M,,,0,N,N,2018,1,12,2020,11,30
201801,AC,1,BBS,VS030DUR,106,24,11,150,30M,,,0,Y,N,2019,6,1,2021,5,1
201801,AC,1,BBS,VS030DUN,107,24,9,178,30M,,,0,Y,N,2018,10,30,2020,10,29
201801,AC,1,BBS,VS100DUN,106,24,14,260,100M,,,0,Y,N,2019,3,28,2021,3,27
201801,AC,1,BBS,EAXMXMFSRN1,86,24,10,242,10M,,,0,Y,N,2018,12,16,2020,12,15
201801,AC,1,BBS,VAXMXMFM2X,13,24,10,719,10M,,,2,Y,N,2018,12,19,2020,12,18
201801,AC,1,BBS,VS100FSR,107,24,13,350,100M,,,0,Y,N,2019,7,3,2021,6,3
201801,AC,1,BBS,PF100DUN,103,24,21,140,100M (FTTO),,,0,Y,N,2019,6,11,2021,5,11
201801,AC,1,BBS,PF100DUR,105,24,11,238,100M (FTTO),,,1,N,N,2019,5,1,2021,4,1
201801,AC,1,BBS,VPXMXMDURN,107,24,3,163,10M,,,0,N,N,2018,5,15,2020,5,14
201801,AC,1,BBS,VPXMXMDUXX,107,24,23,376.48,10M,,,0,Y,N,2020,1,17,2022,1,16
201801,AC,1,BBS,VS100DUN,104,24,19,163.4,100M,,,0,Y,N,2019,9,26,2021,9,25
201801,AC,1,BBS,VPXMXMDUXX,107,24,13,359,10M,,,0,N,N,2019,3,18,2021,3,17
201801,AC,1,BBS,VS100DUR,107,25,6,198,100M,,,0,N,N,2018,6,27,2020,7,26
201801,AC,1,BBS,PF100DUR,107,24,9,198,100M (FTTO),,,0,Y,N,2018,1,11,2020,10,31
201801,AC,1,BBS,VS050FSR,107,24,12,306,50M,,,0,Y,N,2019,2,13,2021,12,2
201801,AC,1,BBS,VS100FSN,107,24,22,250,100M,,,0,Y,N,2019,1,12,2021,11,30
201801,AC,1,BBS,VS100FSN,93,33,26,498,100M,,,0,Y,N,2019,7,20,2022,4,19
201801,AC,1,BBS,VS100DUN,5,26,19,498,100M,,,0,Y,N,2019,7,20,2021,9,19
201801,AC,1,BBS,VS050FSR,107,25,3,310,50M,,,0,Y,N,2018,4,20,2020,5,19
201801,AC,1,BBS,VPXMXMDURN,107,25,11,183,10M,,,0,Y,N,2018,3,12,2021,2,1
201801,AC,1,BBS,VS100FSN,105,24,10,334,100M,,,0,Y,N,2018,12,20,2020,12,19
201801,AC,1,BBS,VAXMXMFSXX,105,24,8,391,10M,,,0,Y,N,2018,10,21,2020,10,20
201801,AC,1,BBS,VPXMXMDURN,84,24,8,391,10M,,,0,Y,N,2018,10,21,2020,10,20
201801,AC,1,BBS,VS100DUN,106,25,15,160,100M,,,0,Y,N,2019,4,23,2021,5,22
201801,AC,1,BBS,VS100DUR,107,25,21,359,100M,,,0,Y,N,2019,1,10,2021,10,31
201801,AC,1,BBS,ES100DUSB,106,24,14,360,100M,,,0,Y,N,2019,10,4,2021,9,4
201801,AC,1,BBS,VS100DUR,106,24,10,208,100M,,,0,Y,N,2018,12,19,2020,12,18
201801,AC,1,BBS,VS030DUN,107,24,13,188,30M,,,0,Y,N,2019,1,3,2021,2,28
201801,AC,1,BBS,VS100FSR,107,24,12,403,100M,,,0,Y,N,2019,1,2,2021,1,31
201801,AC,1,BBS,VS030DUN,107,24,13,188,30M,,,0,Y,N,2019,1,3,2021,2,28
201801,AC,1,BBS,VS100FSR,31,24,18,4360,100M,,,0,Y,N,2019,6,8,2021,5,8
201801,AC,1,BBS,VS100DUR,107,24,6,202,100M,,,0,Y,N,2018,1,8,2020,7,31
201801,AC,1,BBS,VS030DUN,107,28,15,178,30M,,,0,Y,N,2018,12,27,2021,4,26
201801,AC,1,BBS,VS100DUN,107,24,10,160,100M,,,0,Y,N,2018,12,18,2020,12,17
201801,AC,1,BBS,VAXMXMFM2X,107,24,-23,1800,10M,,,0,N,Y,2016,3,20,2018,3,19
201801,AC,1,BBS,PF100FSR,46,24,-23,1800,100M (FTTO),,,0,N,Y,2016,3,20,2018,3,19
201801,AC,1,BBS,VS100DUN,106,24,13,140,100M,,,0,Y,N,2019,3,3,2021,2,3
201801,AC,1,BBS,ES100FSR,105,26,5,288,100M,,,0,Y,N,2018,1,5,2020,6,30
201801,AC,1,BBS,VPXMXMDURN,107,24,7,174,10M,,,0,Y,N,2018,12,9,2020,11,9
201801,AC,1,BBS,VPXMXMDUXX,66,24,6,150,10M,,,0,Y,N,2018,8,8,2020,7,8
201801,AC,1,BBS,PF100DUN,20,24,4,178,100M (FTTO),,,0,Y,N,2018,6,6,2020,5,6
201801,AC,1,BBS,PF100DUN,5,24,19,178,100M (FTTO),,,0,Y,N,2019,4,9,2021,3,9
201801,AC,1,BBS,VPXMXMDURN,107,24,15,163,10M,,,0,N,N,2019,8,5,2021,7,5
201801,AC,1,BBS,VS100FSN,100,24,20,408,100M,,,0,Y,N,2019,1,10,2021,9,30
201801,AC,1,BBS,VS100F6N,100,24,20,2500,100M,,,0,Y,N,2019,1,10,2021,9,30
201801,AC,1,BBS,VS100FSN,77,24,20,408,100M,,,0,Y,N,2019,1,10,2021,9,30
201801,AC,1,BBS,VPXMXMDURN,107,41,32,145,10M,,,0,N,N,2019,2,5,2022,1,10
201801,AC,1,BBS,VAXMXMFSRN1,106,24,14,242,10M,,,0,N,N,2019,1,4,2021,3,31
201801,AC,1,BBS,VS100FSN,93,36,9,215,100M,,,1,N,N,2017,11,16,2020,11,15
201801,AC,1,BBS,VS100DUN,107,24,14,163,100M,,,0,Y,N,2019,11,4,2021,10,4
201801,AC,1,BBS,PF100DUR,107,24,-15,198,100M (FTTO),,,0,Y,Y,2016,7,11,2018,6,11
201801,AC,1,BBS,PF100DUP,106,24,13,338,100M (FTTO),,,1,N,N,2019,3,17,2021,3,16
201801,AC,1,BBS,EAXMXMFSRN1,106,24,13,228,10M,,,0,Y,N,2019,1,3,2021,2,28
201801,AC,1,BBS,VS100DUR,107,24,10,150,100M,,,0,Y,N,2018,1,12,2020,11,30
201801,AC,1,BBS,VPXMXMDUXX,106,24,10,198,10M,,,0,N,N,2018,11,27,2020,11,26
201801,AC,1,BBS,PF100DUR,24,24,14,198,100M (FTTO),,,0,Y,N,2019,4,22,2021,4,21
201801,AC,1,BBS,PF100DUN,107,24,-23,396,100M (FTTO),,,0,Y,Y,2016,2,29,2018,2,28
201801,AC,1,BBS,PF100DUN,13,39,36,396,100M (FTTO),,,0,Y,N,2019,10,28,2023,1,27
201801,AC,1,BBS,PF100FSN,14,24,9,198,100M (FTTO),,,0,N,N,2018,11,23,2020,11,22
201801,AC,1,BBS,VS030DUR,107,32,11,190,30M,,,0,Y,N,2018,1,5,2020,12,31
201801,AC,1,BBS,VS030DUN,106,24,14,178,30M,,,0,Y,N,2019,3,4,2021,2,4
201801,AC,1,BBS,VS100DUR,107,24,0,198,100M,,,0,Y,N,2018,1,2,2020,1,31
201801,AC,1,BBS,VS030DUN,107,24,-11,179,30M,,,0,N,Y,2017,2,28,2019,2,27
201801,AC,1,BBS,VS030DUN,106,32,12,160,30M,,,0,N,N,2018,5,6,2021,4,2
201801,AC,1,BBS,VS100FSR,107,24,4,360,100M,,,0,Y,N,2018,6,15,2020,6,14
201801,AC,1,BBS,VPXMXMDURN,105,24,-15,123,10M,,,0,N,Y,2016,1,11,2018,10,31
201801,AC,1,BBS,VS030DUSAR,34,24,-11,140,30M,,,0,N,Y,2017,3,26,2019,3,25
201801,AC,1,BBS,VS100DUN,106,36,24,208,100M,,,0,Y,N,2019,1,2,2022,1,31
201801,AC,1,BBS,VPXMXMDURN,94,24,2,156,10M,,,0,Y,N,2018,7,4,2020,6,4
201801,AC,1,BBS,VS100DUN,106,24,13,170,100M,,,0,Y,N,2019,3,18,2021,3,17
201801,AC,1,BBS,VPXMXMDUXX,101,24,19,167,10M,,,0,Y,N,2019,1,9,2021,8,31
201801,AC,1,BBS,VAXMXMFSXX,98,24,-31,242,10M,,,0,N,Y,2015,5,7,2017,4,7
201801,AC,1,BBS,VS100FSR,98,39,-49,320,100M,,,0,N,Y,2012,5,10,2016,4,1
201801,AC,1,BBS,VS100DUR,105,24,15,250,100M,,,0,Y,N,2019,4,28,2021,4,27
201801,AC,1,BBS,PF100FSN,107,12,3,319,100M (FTTO),,,0,N,N,2019,5,17,2020,5,16
201801,AC,1,BBS,VS100FSN,69,24,24,354,100M,,,0,Y,N,2020,1,30,2022,1,29
201801,AC,1,BBS,ES030FSR,34,24,13,280,30M,,,0,Y,N,2019,3,26,2021,3,25
201801,AC,1,BBS,VS030DUN,105,24,-4,148,30M,,,0,Y,Y,2017,9,28,2019,9,27
201801,AC,1,BBS,VS100DUN,106,25,11,188,100M,,,0,N,N,2018,9,12,2021,8,1
201801,AC,1,BBS,VS100DUN,10,24,14,95,100M,,,0,Y,N,2019,3,4,2021,2,4
201801,AC,1,BBS,PF100FSR,44,24,-4,198,100M (FTTO),,,0,N,Y,2017,10,24,2019,10,23
201801,AC,1,BBS,VAXMXMFSRN1,87,24,8,254,10M,,,0,Y,N,2018,5,10,2020,4,10
201801,AC,1,BBS,VS050DUN,107,24,9,198,50M,,,0,Y,N,2018,10,31,2020,10,30
201801,AC,1,BBS,VPXMXMDUXX,106,24,-11,253,10M,,,0,Y,Y,2017,1,3,2019,2,28
201801,AC,1,BBS,PF100DUN,3,24,21,253,100M (FTTO),,,0,Y,N,2019,1,11,2021,10,31
201801,AC,1,BBS,VS030DUR,107,24,5,160,30M,,,0,Y,N,2018,10,7,2020,9,7
201801,AC,1,BBS,VS100DUN,107,36,4,198,100M,,,0,Y,N,2017,6,16,2020,6,15
201801,AC,1,BBS,VS100DUN,23,24,1,196,100M,,,0,N,N,2018,9,3,2020,8,3
201801,AC,1,BBS,VS100DUR,106,37,20,188,100M,,,0,Y,N,2018,11,9,2021,10,10
201801,AC,1,BBS,VS030DUN,101,24,12,188,30M,,,0,Y,N,2019,2,18,2021,2,17
201801,AC,1,BBS,VS100DUR,47,24,11,246,100M,,,0,Y,N,2019,11,1,2021,10,1
201801,AC,1,BBS,VPXMXMDUXX,107,12,-11,163,10M,,,0,N,Y,2018,1,3,2019,2,28
201801,AC,1,BBS,VAXMXMFM2X,106,24,-10,790,10M,,,0,Y,Y,2017,2,4,2019,1,4
201801,AC,1,BBS,VS030F6N,93,24,-58,1200,30M,,,0,N,Y,2013,5,4,2015,4,4
201801,AC,1,BBS,PF100DUR,106,24,9,178,100M (FTTO),,,0,N,N,2018,11,17,2020,11,16
201801,AC,1,BBS,VPXMXMDURN,107,,,163,10M,,,0,Y,N,,,,,,
201801,AC,1,BBS,VPXMXMDURN,106,24,15,163,10M,,,0,Y,N,2019,2,5,2021,1,5
201801,AC,1,BBS,VS030FSN,106,24,13,246,30M,,,0,Y,N,2019,3,26,2021,3,25
201801,AC,1,BBS,VS030DUN,105,24,1,202,30M,,,0,Y,N,2018,2,28,2020,2,28
201801,AC,1,BBS,VS030DUR,106,24,4,155,30M,,,1,Y,N,2018,1,6,2020,5,31
201801,AC,1,BBS,VS100DUN,106,24,11,206,100M,,,0,Y,N,2019,1,25,2021,1,24
201801,AC,1,BBS,VS030DUR,106,24,15,135,30M,,,0,Y,N,2019,1,5,2021,4,30
201801,AC,1,BBS,EAXMXMFM2X,101,12,6,1576,10M,,,0,Y,N,2019,8,21,2020,8,20
201801,AC,1,BBS,EAXMXMFM2X,88,12,6,1576,10M,,,0,Y,N,2019,8,21,2020,8,20
201801,AC,1,BBS,EAXMXMFMRN,94,24,2,983,10M,,,0,Y,N,2018,1,4,2020,3,31
201801,AC,1,BBS,EAXMXMFMRN,94,24,2,983,10M,,,0,Y,N,2018,1,4,2020,3,31
201801,AC,1,BBS,EAXMXMFM2X,98,12,10,788,10M,,,0,Y,N,2019,12,15,2020,12,14
201801,AC,1,BBS,VS100DUN,58,24,14,180,100M,,,0,Y,N,2019,1,4,2021,3,31
201801,AC,1,BBS,VS100FSN,4,24,20,176,100M,,,0,Y,N,2019,9,28,2021,9,27
201801,AC,1,BBS,VPXMXMDURN,106,25,8,183,10M,,,0,N,N,2018,9,18,2020,10,17
